id,title,overview,keywords,release_date,vote_average,vote_count,popularity,genres
8046,Gigli,"Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.","[{""id"": 242, ""name"": ""new york""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 11578, ""name"": ""mobster""}]",2003-08-01,3.5,104,9.053.456,"[{""id"": 18, ""name"": ""Drama""}]"
1717,All the King's Men,The story of an idealist's rise to power in the world of Louisiana politics and the corruption that leads to his ultimate downfall. Based on the1946 Pulitzer Prize-winning novel written by Robert Penn Warren.,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 3134, ""name"": ""louisiana""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 3720, ""name"": ""power""}, {""id"": 5744, ""name"": ""governor""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 11869, ""name"": ""mistress""}, {""id"": 155697, ""name"": ""aristocrat""}]",2006-09-10,5.7,95,7.768.223,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
479,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.","[{""id"": 417, ""name"": ""corruption""}, {""id"": 577, ""name"": ""black people""}, {""id"": 700, ""name"": ""italo-american""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 160910, ""name"": ""xenophobia""}]",2000-06-15,5.5,308,19.643.365,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
9444,Anastasia,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.","[{""id"": 3462, ""name"": ""tzar""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 158620, ""name"": ""russian revolution""}, {""id"": 158627, ""name"": ""train explosion""}, {""id"": 158628, ""name"": ""foreign language adaptation""}, {""id"": 158629, ""name"": ""exploding train""}]",1997-11-20,7.4,1432,45.565.918,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
824,Moulin Rouge!,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.","[{""id"": 4235, ""name"": ""duke""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5914, ""name"": ""writer's block""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 158111, ""name"": ""no opening credits""}, {""id"": 164753, ""name"": ""moulin rouge""}, {""id"": 164754, ""name"": ""bohemian""}, {""id"": 164759, ""name"": ""toulouse lautrec""}, {""id"": 164764, ""name"": ""red curtain""}, {""id"": 164770, ""name"": ""cancan dance""}, {""id"": 164772, ""name"": ""la traviata""}, {""id"": 164775, ""name"": ""orpheus and eurydice""}, {""id"": 186403, ""name"": ""dance hall""}]",2001-03-09,7.4,1300,57.374.341,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
11456,Domestic Disturbance,A divorced father discovers that his 12-year-old son's new stepfather is not what he made himself out to be.,"[{""id"": 2250, ""name"": ""menace""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 3851, ""name"": ""dangerous""}, {""id"": 4130, ""name"": ""adoptive father""}, {""id"": 4923, ""name"": ""threat to death""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 208349, ""name"": ""child""}, {""id"": 217324, ""name"": ""murder hunt""}]",2001-10-30,5.4,113,841.856,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
261023,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.","[{""id"": 1680, ""name"": ""boston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10291, ""name"": ""organized crime""}]",2015-09-04,6.3,1242,46.049.902,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
3683,Flags of Our Fathers,"There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen – John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes, who fought in the battle to take Iwo Jima from the Japanese.","[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 8083, ""name"": ""pacific""}, {""id"": 161244, ""name"": ""iwo jima""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2006-10-18,6.7,526,239.366,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
22803,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,"[{""id"": 331, ""name"": ""tattoo""}, {""id"": 352, ""name"": ""secret passage""}, {""id"": 3605, ""name"": ""baseball bat""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 33519, ""name"": ""courtroom""}, {""id"": 193551, ""name"": ""vigilantism""}]",2009-10-15,7.2,1486,49.593.978,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
285923,Grindhouse,Two full length feature horror movies written by Quentin Tarantino and Robert Rodriguez put together as a two film feature. Including fake movie trailers in between both movies.,"[{""id"": 2804, ""name"": ""exploitation""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 15127, ""name"": ""killer""}]",2007-04-06,6.8,459,16.637.642,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]"
39437,Beloved,"After Paul D. finds his old slave friend Sethe in Ohio and moves in with her and her daughter Denver, a strange girl comes along by the name of ""Beloved"". Sethe and Denver take her in and then strange things start to happen...",[],1998-10-16,5.9,26,1.453.765,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
1950,Lucky You,A professional poker player whose astounding luck at the table fails to translate into his lonesome love life attempts to win the World Series of Poker while simultaneously earning the affections of a beautiful Las Vegas singer.,"[{""id"": 383, ""name"": ""poker""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 14570, ""name"": ""las vegas""}]",2007-05-01,5.4,81,6.162.872,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
640,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","[{""id"": 3202, ""name"": ""con man""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 172889, ""name"": ""overhead camera shot""}, {""id"": 177465, ""name"": ""attempted jailbreak""}, {""id"": 177473, ""name"": ""engagement party""}, {""id"": 177482, ""name"": ""mislaid trust""}, {""id"": 214810, ""name"": ""bank fraud""}, {""id"": 231069, ""name"": ""inspired by a true story""}]",2002-12-25,7.7,3795,73.944.049,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
97630,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.","[{""id"": 441, ""name"": ""assassination""}, {""id"": 591, ""name"": ""cia""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1874, ""name"": ""car dealer""}, {""id"": 3037, ""name"": ""mossad""}, {""id"": 4580, ""name"": ""van""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 9554, ""name"": ""osama bin laden""}, {""id"": 10958, ""name"": ""man hunt""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14748, ""name"": ""raid""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15022, ""name"": ""text message""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 15218, ""name"": ""special forces""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 162365, ""name"": ""military""}, {""id"": 177163, ""name"": ""area 51""}, {""id"": 181129, ""name"": ""terrorist group""}, {""id"": 181155, ""name"": ""torturing""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 188507, ""name"": ""al qaeda""}, {""id"": 188512, ""name"": ""prison camp""}, {""id"": 188519, ""name"": ""water torture""}, {""id"": 190893, ""name"": ""suicide bombing""}, {""id"": 209493, ""name"": ""21st century""}, {""id"": 212757, ""name"": ""ex special forces""}, {""id"": 214463, ""name"": ""post 9/11""}, {""id"": 214465, ""name"": ""helicopter crash""}, {""id"": 214466, ""name"": ""islamabad""}]",2012-12-19,6.7,1702,38.306.954,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
9767,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.","[{""id"": 420, ""name"": ""bowling""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 158427, ""name"": ""pool table""}, {""id"": 160960, ""name"": ""watching tv""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 191260, ""name"": ""dinner party""}, {""id"": 215485, ""name"": ""condominium""}]",2006-06-01,5.6,832,26.251.217,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
11631,Mamma Mia!,"Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father.","[{""id"": 641, ""name"": ""single parent""}, {""id"": 1200, ""name"": ""greece""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}]",2008-07-03,6.4,1386,30.780.599,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
32856,Valentine's Day,"More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""I Hate Valentine's Day"" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?","[{""id"": 2382, ""name"": ""flower""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 2778, ""name"": ""florist""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 9457, ""name"": ""single""}, {""id"": 9988, ""name"": ""valentine""}, {""id"": 160404, ""name"": ""valentine's day""}, {""id"": 171366, ""name"": ""multiple storylines""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2010-02-10,5.7,1013,2.541.929,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
6519,The Dukes of Hazzard,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.","[{""id"": 798, ""name"": ""sheriff""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 7984, ""name"": ""bikini""}, {""id"": 10250, ""name"": ""redneck""}, {""id"": 160058, ""name"": ""moonshine""}]",2005-08-05,5.1,316,1.598.212,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
